Country,League,Year,Stadium,Club,Stadium Capacity,Season Total Spectators,Season Average,Total Matches,Sold Out,Average Attendance Percentage
England,Premier League,2012,Craven Cottage,Fulham FC,22384,483032,25423,19,18,113.6
England,Premier League,2012,The Hawthorns,West Bromwich Albion,26850,478838,25202,19,14,93.9
England,Premier League,2012,Select Car Leasing Stadium,Reading FC,24161,453378,23862,19,14,98.8
England,Premier League,2012,Swansea.com Stadium,Swansea City,21088,389037,20476,19,17,97.1
England,Premier League,2012,DW Stadium,Wigan Athletic,25133,367827,19359,19,,77.0
England,Premier League,2012,Loftus Road Stadium,Queens Park Rangers,18360,337799,17779,19,13,96.8
England,Premier League,2013,Old Trafford,Manchester United,74879,1428928,75207,19,12,100.4
England,Premier League,2013,Emirates Stadium,Arsenal FC,60704,1140251,60013,19,18,98.9
England,Premier League,2013,St James' Park,Newcastle United,52338,957511,50395,19,6,96.3
England,Premier League,2013,Etihad Stadium,Manchester City,55017,894527,47080,19,13,85.6
England,Premier League,2013,Anfield,Liverpool FC,54074,848750,44671,19,7,82.6
England,Premier League,2013,Stamford Bridge,Chelsea FC,40853,788153,41482,19,17,101.5
England,Premier League,2013,Stadium of Light,Sunderland AFC,48707,780706,41090,19,,84.4
England,Premier League,2013,Goodison Park,Everton FC,39571,716902,37732,19,4,95.4
England,Premier League,2013,Villa Park,Aston Villa,42682,685535,36081,19,1,84.5
England,Premier League,2013,Tottenham Hotspur Stadium,Tottenham Hotspur,62062,680360,35808,19,15,57.7
England,Premier League,2013,London Stadium,West Ham United,60000,649741,34197,19,13,57.0
England,Premier League,2013,St Mary's Stadium,Southampton FC,32384,574020,30212,19,,93.3
England,Premier League,2013,Cardiff City Stadium,Cardiff City,33280,521165,27430,19,13,82.4
England,Premier League,2013,Carrow Road,Norwich City,27244,509302,26805,19,18,98.4
England,Premier League,2013,bet365 Stadium,Stoke City,30089,496607,26137,19,4,86.9
England,Premier League,2013,The Hawthorns,West Bromwich Albion,26850,478678,25194,19,7,93.8
England,Premier League,2013,Craven Cottage,Fulham FC,22384,474563,24977,19,10,111.6
England,Premier League,2013,MKM Stadium,Hull City,25586,458217,24117,19,6,94.3
England,Premier League,2013,Selhurst Park,Crystal Palace,26047,458169,24114,19,,92.6
England,Premier League,2013,Swansea.com Stadium,Swansea City,21088,387725,20407,19,17,96.8
England,Premier League,2014,Old Trafford,Manchester United,74879,1431362,75335,19,3,100.6
England,Premier League,2014,Emirates Stadium,Arsenal FC,60704,1139843,59992,19,3,98.8
England,Premier League,2014,St James' Park,Newcastle United,52338,956823,50359,19,1,96.2
England,Premier League,2014,Etihad Stadium,Manchester City,55017,861939,45365,19,,82.5
England,Premier League,2014,Anfield,Liverpool FC,54074,848519,44659,19,2,82.6
England,Premier League,2014,Stadium of Light,Sunderland AFC,48707,820255,43171,19,,88.6
England,Premier League,2014,Stamford Bridge,Chelsea FC,40853,789376,41546,19,3,101.7
England,Premier League,2014,Goodison Park,Everton FC,39571,729711,38406,19,2,97.1
England,Premier League,2014,Tottenham Hotspur Stadium,Tottenham Hotspur,62062,678824,35728,19,3,57.6
England,Premier League,2014,London Stadium,West Ham United,60000,662552,34871,19,2,58.1
England,Premier League,2014,Villa Park,Aston Villa,42682,648518,34133,19,,80.0
England,Premier League,2014,King Power Stadium,Leicester City,32273,602165,31693,19,2,98.2
England,Premier League,2014,St Mary's Stadium,Southampton FC,32384,582395,30652,19,,94.7
England,Premier League,2014,bet365 Stadium,Stoke City,30089,514547,27081,19,2,90.0
England,Premier League,2014,The Hawthorns,West Bromwich Albion,26850,476211,25064,19,2,93.4
England,Premier League,2014,Selhurst Park,Crystal Palace,26047,463824,24412,19,2,93.7
England,Premier League,2014,MKM Stadium,Hull City,25586,447584,23557,19,,92.1
England,Premier League,2014,Swansea.com Stadium,Swansea City,21088,390544,20555,19,5,97.5
England,Premier League,2014,Turf Moor,Burnley FC,21994,363483,19131,19,1,87.0
England,Premier League,2014,Loftus Road Stadium,Queens Park Rangers,18360,338369,17809,19,,97.0
England,Premier League,2015,Old Trafford,Manchester United,74879,1430299,75279,19,4,100.5
England,Premier League,2015,Emirates Stadium,Arsenal FC,60704,1138944,59944,19,9,98.8
England,Premier League,2015,Etihad Stadium,Manchester City,55017,1026776,54041,19,1,98.2
England,Premier League,2015,St James' Park,Newcastle United,52338,945317,49754,19,2,95.1
England,Premier League,2015,Anfield,Liverpool FC,54074,834285,43910,19,,81.2
England,Premier League,2015,Stadium of Light,Sunderland AFC,48707,818351,43071,19,1,88.4
England,Premier League,2015,Stamford Bridge,Chelsea FC,40853,788496,41500,19,6,101.6
England,Premier League,2015,Goodison Park,Everton FC,39571,724356,38124,19,3,96.3
England,Premier League,2015,Tottenham Hotspur Stadium,Tottenham Hotspur,62062,679741,35776,19,,57.7
England,Premier League,2015,London Stadium,West Ham United,60000,663291,34910,19,8,58.2
England,Premier League,2015,Villa Park,Aston Villa,42682,640112,33690,19,1,78.9
England,Premier League,2015,King Power Stadium,Leicester City,32273,608393,32021,19,1,99.2
England,Premier League,2015,St Mary's Stadium,Southampton FC,32384,584266,30751,19,,95.0
England,Premier League,2015,bet365 Stadium,Stoke City,30089,523148,27534,19,1,91.5
England,Premier League,2015,Carrow Road,Norwich City,27244,512471,26972,19,5,99.0
England,Premier League,2015,Selhurst Park,Crystal Palace,26047,471683,24825,19,1,95.3
England,Premier League,2015,The Hawthorns,West Bromwich Albion,26850,467995,24631,19,,91.7
England,Premier League,2015,Swansea.com Stadium,Swansea City,21088,393508,20711,19,5,98.2
England,Premier League,2015,Vicarage Road,Watford FC,21577,391281,20594,19,,95.4
England,Premier League,2015,Vitality Stadium,AFC Bournemouth,11329,212586,11189,19,,98.8
England,Premier League,2016,Old Trafford,Manchester United,74879,1430502,75290,19,5,100.6
England,Premier League,2016,Emirates Stadium,Arsenal FC,60704,1139176,59957,19,9,98.8
England,Premier League,2016,London Stadium,West Ham United,60000,1082464,56972,19,,95.0
England,Premier League,2016,Etihad Stadium,Manchester City,55017,1026358,54019,19,1,98.2
England,Premier League,2016,Anfield,Liverpool FC,54074,1007311,53016,19,,98.0
England,Premier League,2016,Stamford Bridge,Chelsea FC,40853,788645,41508,19,8,101.6
England,Premier League,2016,Stadium of Light,Sunderland AFC,48707,784450,41287,19,,84.8
England,Premier League,2016,Goodison Park,Everton FC,39571,742521,39080,19,8,98.8
England,Premier League,2016,King Power Stadium,Leicester City,32273,605968,31893,19,5,98.8
England,Premier League,2016,Tottenham Hotspur Stadium,Tottenham Hotspur,62062,601143,31639,19,,51.0
England,Premier League,2016,St Mary's Stadium,Southampton FC,32384,587787,30936,19,1,95.5
England,Premier League,2016,Riverside Stadium,Middlesbrough FC,33746,578539,30449,19,2,90.2
England,Premier League,2016,bet365 Stadium,Stoke City,30089,521230,27433,19,1,91.2
England,Premier League,2016,Selhurst Park,Crystal Palace,26047,478052,25161,19,4,96.6
England,Premier League,2016,The Hawthorns,West Bromwich Albion,26850,453646,23876,19,1,88.9
England,Premier League,2016,MKM Stadium,Hull City,25586,392466,20656,19,1,80.7
England,Premier League,2016,Swansea.com Stadium,Swansea City,21088,391766,20619,19,1,97.8
England,Premier League,2016,Vicarage Road,Watford FC,21577,390849,20571,19,1,95.3
England,Premier League,2016,Turf Moor,Burnley FC,21994,390609,20558,19,4,93.5
England,Premier League,2016,Vitality Stadium,AFC Bournemouth,11329,212464,11182,19,4,98.7
England,Premier League,2017,Old Trafford,Manchester United,74879,1424537,74976,19,,100.1
England,Premier League,2017,Tottenham Hotspur Stadium,Tottenham Hotspur,62062,1282417,67496,19,,108.8
England,Premier League,2017,Emirates Stadium,Arsenal FC,60704,1127133,59323,19,,97.7
England,Premier League,2017,London Stadium,West Ham United,60000,1080812,56885,19,,94.8
England,Premier League,2017,Etihad Stadium,Manchester City,55017,1022433,53812,19,,97.8
England,Premier League,2017,Anfield,Liverpool FC,54074,1007931,53049,19,,98.1
England,Premier League,2017,St James' Park,Newcastle United,52338,987844,51992,19,1,99.3
England,Premier League,2017,Stamford Bridge,Chelsea FC,40853,784353,41282,19,1,101.1
England,Premier League,2017,Goodison Park,Everton FC,39571,737143,38797,19,,98.0
England,Premier League,2017,King Power Stadium,Leicester City,32273,600083,31583,19,,97.9
England,Premier League,2017,St Mary's Stadium,Southampton FC,32384,585084,30794,19,,95.1
England,Premier League,2017,AMEX Stadium,Brighton & Hove Albion,31800,577647,30402,19,1,95.6
England,Premier League,2017,bet365 Stadium,Stoke City,30089,556317,29280,19,,97.3
England,Premier League,2017,Selhurst Park,Crystal Palace,26047,476229,25065,19,,96.2
England,Premier League,2017,The Hawthorns,West Bromwich Albion,26850,465888,24520,19,,91.3
England,Premier League,2017,John Smith's Stadium,Huddersfield Town,24500,456796,24042,19,1,98.1
England,Premier League,2017,Turf Moor,Burnley FC,21994,393080,20688,19,,94.1
England,Premier League,2017,Swansea.com Stadium,Swansea City,21088,391827,20622,19,,97.8
England,Premier League,2017,Vicarage Road,Watford FC,21577,384385,20231,19,,93.8
England,Premier League,2017,Vitality Stadium,AFC Bournemouth,11329,202154,10640,19,,93.9
England,Premier League,2018,Old Trafford,Manchester United,74879,1415471,74498,19,,99.5
England,Premier League,2018,Emirates Stadium,Arsenal FC,60704,1138072,59899,19,,98.7
England,Premier League,2018,London Stadium,West Ham United,60000,1108375,58336,19,,97.2
England,Premier League,2018,Tottenham Hotspur Stadium,Tottenham Hotspur,62062,1030111,54216,19,,87.4
England,Premier League,2018,Etihad Stadium,Manchester City,55017,1028477,54130,19,,98.4
England,Premier League,2018,Anfield,Liverpool FC,54074,1006668,52983,19,,98.0
England,Premier League,2018,St James' Park,Newcastle United,52338,971297,51121,19,,97.7
England,Premier League,2018,Stamford Bridge,Chelsea FC,40853,768387,40441,19,,99.0
England,Premier League,2018,Goodison Park,Everton FC,39571,741815,39043,19,,98.7
England,Premier League,2018,King Power Stadium,Leicester City,32273,605161,31851,19,,98.7
England,Premier League,2018,Cardiff City Stadium,Cardiff City,33280,596751,31408,19,,94.4
England,Premier League,2018,Molineux Stadium,Wolverhampton Wanderers,32050,589472,31025,19,1,96.8
England,Premier League,2018,AMEX Stadium,Brighton & Hove Albion,31800,578085,30426,19,,95.7
England,Premier League,2018,St Mary's Stadium,Southampton FC,32384,572640,30139,19,,93.1
England,Premier League,2018,Selhurst Park,Crystal Palace,26047,483644,25455,19,,97.7
England,Premier League,2018,Craven Cottage,Fulham FC,22384,463051,24371,19,,108.9
England,Premier League,2018,John Smith's Stadium,Huddersfield Town,24500,443456,23340,19,,95.3
England,Premier League,2018,Turf Moor,Burnley FC,21994,390148,20534,19,,93.4
England,Premier League,2018,Vicarage Road,Watford FC,21577,380297,20016,19,,92.8
England,Premier League,2018,Vitality Stadium,AFC Bournemouth,11329,200107,10532,19,,93.0
England,Premier League,2019,Old Trafford,Manchester United,74879,1090656,72710,15,,97.1
England,Premier League,2019,Emirates Stadium,Arsenal FC,60704,904188,60279,15,2,99.3
England,Premier League,2019,London Stadium,West Ham United,60000,838943,59925,14,2,99.9
England,Premier League,2019,Tottenham Hotspur Stadium,Tottenham Hotspur,62062,831374,59384,14,,95.7
England,Premier League,2019,Anfield,Liverpool FC,54074,797143,53143,15,,98.3
England,Premier League,2019,Etihad Stadium,Manchester City,55017,704846,54219,13,,98.6
England,Premier League,2019,St James' Park,Newcastle United,52338,675471,48248,14,,92.2
England,Premier League,2019,Stamford Bridge,Chelsea FC,40853,608444,40563,15,,99.3
England,Premier League,2019,Goodison Park,Everton FC,39571,548103,39150,14,,98.9
England,Premier League,2019,Villa Park,Aston Villa,42682,541594,41661,13,,97.6
England,Premier League,2019,King Power Stadium,Leicester City,32273,480920,32061,15,,99.3
England,Premier League,2019,Molineux Stadium,Wolverhampton Wanderers,32050,470407,31360,15,,97.9
England,Premier League,2019,Bramall Lane,Sheffield United,32702,463569,30905,15,,94.5
England,Premier League,2019,St Mary's Stadium,Southampton FC,32384,445129,29675,15,,91.6
England,Premier League,2019,AMEX Stadium,Brighton & Hove Albion,31800,424986,30356,14,,95.5
England,Premier League,2019,Carrow Road,Norwich City,27244,378303,27022,14,,99.2
England,Premier League,2019,Selhurst Park,Crystal Palace,26047,375902,25060,15,,96.2
England,Premier League,2019,Turf Moor,Burnley FC,21994,303899,20260,15,,92.1
England,Premier League,2019,Vicarage Road,Watford FC,21577,291713,20837,14,1,96.6
England,Premier League,2019,Vitality Stadium,AFC Bournemouth,11329,147146,10510,14,,92.8
England,Premier League,2020,Anfield,Liverpool FC,54074,16000,4000,4,,7.4
England,Premier League,2020,Tottenham Hotspur Stadium,Tottenham Hotspur,62062,12000,6000,2,,9.7
England,Premier League,2020,London Stadium,West Ham United,60000,12000,6000,2,,10.0
England,Premier League,2020,AMEX Stadium,Brighton & Hove Albion,31800,11945,3982,3,,12.5
England,Premier League,2020,Goodison Park,Everton FC,39571,10068,3356,3,,8.5
England,Premier League,2020,Emirates Stadium,Arsenal FC,60704,10000,10000,1,,16.5
England,Premier League,2020,Etihad Stadium,Manchester City,55017,10000,10000,1,,18.2
England,Premier League,2020,St James' Park,Newcastle United,52338,10000,10000,1,,19.1
England,Premier League,2020,Old Trafford,Manchester United,74879,10000,10000,1,,13.4
England,Premier League,2020,Stamford Bridge,Chelsea FC,40853,9195,4598,2,,11.3
England,Premier League,2020,Selhurst Park,Crystal Palace,26047,8500,4250,2,,16.3
England,Premier League,2020,Elland Road,Leeds United,37890,8000,8000,1,,21.1
England,Premier League,2020,King Power Stadium,Leicester City,32273,8000,8000,1,,24.8
England,Premier League,2020,The Hawthorns,West Bromwich Albion,26850,5371,5371,1,,20.0
England,Premier League,2020,Bramall Lane,Sheffield United,32702,5096,5096,1,,15.6
England,Premier League,2020,St Mary's Stadium,Southampton FC,32384,4000,2000,2,,6.2
England,Premier League,2020,Craven Cottage,Fulham FC,22384,4000,2000,2,,8.9
England,Premier League,2020,Turf Moor,Burnley FC,21994,3500,3500,1,,15.9
England,Premier League,2020,Villa Park,Aston Villa,42682,0,0,0,,
England,Premier League,2020,Molineux Stadium,Wolverhampton Wanderers,32050,0,0,0,,
England,Premier League,2021,Old Trafford,Manchester United,74879,1243659,73156,17,,97.7
England,Premier League,2021,Emirates Stadium,Arsenal FC,60704,1136406,59811,19,,98.5
England,Premier League,2021,Tottenham Hotspur Stadium,Tottenham Hotspur,62062,1073936,56523,19,,91.1
England,Premier League,2021,London Stadium,West Ham United,60000,1053233,58513,18,1,97.5
England,Premier League,2021,Anfield,Liverpool FC,54074,1007153,53008,19,,98.0
England,Premier League,2021,Etihad Stadium,Manchester City,55017,1002028,52738,19,,95.9
England,Premier League,2021,St James' Park,Newcastle United,52338,978251,51487,19,,98.4
England,Premier League,2021,Goodison Park,Everton FC,39571,738758,38882,19,,98.3
England,Premier League,2021,Villa Park,Aston Villa,42682,708067,41651,17,,97.6
England,Premier League,2021,Stamford Bridge,Chelsea FC,40853,692419,36443,19,,89.2
England,Premier League,2021,Elland Road,Leeds United,37890,653140,36286,18,,95.8
England,Premier League,2021,King Power Stadium,Leicester City,32273,606869,31940,19,,99.0
England,Premier League,2021,AMEX Stadium,Brighton & Hove Albion,31800,587918,30943,19,,97.3
England,Premier League,2021,Molineux Stadium,Wolverhampton Wanderers,32050,521772,30692,17,,95.8
England,Premier League,2021,Selhurst Park,Crystal Palace,26047,461349,24282,19,,93.2
England,Premier League,2021,St Mary's Stadium,Southampton FC,32384,448223,29882,15,,92.3
England,Premier League,2021,Carrow Road,Norwich City,27244,430124,26883,16,,98.7
England,Premier League,2021,Vicarage Road,Watford FC,21577,391369,20598,19,,95.5
England,Premier League,2021,Turf Moor,Burnley FC,21994,347708,19317,18,,87.8
England,Premier League,2021,Brentford Community Stadium,Brentford FC,17250,304327,16907,18,,98.0
Italy,Serie A,2004,Giuseppe Meazza,AC Milan,75923,1208221,63591,19,,83.8
Italy,Serie A,2004,Giuseppe Meazza,FC Internazionale,75923,1089034,57318,19,,75.5
Italy,Serie A,2004,Olimpico di Roma,AS Roma,73261,946986,49841,19,,68.0
Italy,Serie A,2004,Olimpico di Roma,SS Lazio,73261,718468,37814,19,,51.6
Italy,Serie A,2004,Artemio Franchi,ACF Fiorentina,47282,649834,34202,19,,72.3
Italy,Serie A,2004,"Comunale Renzo Barbera ""La Favorita""",US Palermo,36365,630671,33193,19,1,91.3
Italy,Serie A,2004,San Filippo-Franco Scoglio,FC Messina Peloro,38722,565000,29737,19,2,76.8
Italy,Serie A,2004,Allianz Stadium,Juventus FC,41507,502150,26429,19,,63.7
Italy,Serie A,2004,Luigi Ferraris,UC Sampdoria,36348,449859,23677,19,,65.1
Italy,Serie A,2004,Stadio Renato Dall’Ara,Bologna FC 1909,36462,361076,19004,19,1,52.1
Italy,Serie A,2004,Oreste Granillo,Reggina Calcio,26343,308960,16261,19,,61.7
Italy,Serie A,2004,Ettore Giardiniero,US Lecce,31559,306162,16114,19,,51.1
Italy,Serie A,2004,Unipol Domus,Cagliari Calcio,16416,302400,15916,19,,97.0
Italy,Serie A,2004,Dacia Arena,Udinese Calcio,25144,300392,15810,19,,62.9
Italy,Serie A,2004,Armando Picchi,AS Livorno,19238,291339,15334,19,2,79.7
Italy,Serie A,2004,Gewiss Stadium,Atalanta BC,22512,279086,14689,19,,65.3
Italy,Serie A,2004,Ennio Tardini,Parma FC,22352,268751,14145,19,,63.3
Italy,Serie A,2004,Marcantonio Bentegodi,Chievo Verona,31045,229952,12103,19,,39.0
Italy,Serie A,2004,Artemio Franchi,AC Siena,15373,179754,9461,19,1,61.5
Italy,Serie A,2004,Mario Rigamonti,Brescia Calcio,19550,164502,8658,19,,44.3
Italy,Serie A,2005,Giuseppe Meazza,AC Milan,75923,1122944,59102,19,1,77.9
Italy,Serie A,2005,Giuseppe Meazza,FC Internazionale,75923,977298,51437,19,,67.8
Italy,Serie A,2005,Olimpico di Roma,AS Roma,73261,753998,41889,18,,57.2
Italy,Serie A,2005,Artemio Franchi,ACF Fiorentina,47282,623566,32819,19,,69.4
Italy,Serie A,2005,Allianz Stadium,Juventus FC,41507,577993,30421,19,,73.3
Italy,Serie A,2005,Olimpico di Roma,SS Lazio,73261,537797,28305,19,,38.6
Italy,Serie A,2005,"Comunale Renzo Barbera ""La Favorita""",US Palermo,36365,529954,27892,19,,76.7
Italy,Serie A,2005,Luigi Ferraris,UC Sampdoria,36348,431076,22688,19,,62.4
Italy,Serie A,2005,San Filippo-Franco Scoglio,FC Messina Peloro,38722,374012,20778,18,,53.7
Italy,Serie A,2005,Dacia Arena,Udinese Calcio,25144,313169,16483,19,,65.6
Italy,Serie A,2005,Ennio Tardini,Parma FC,22352,270808,14253,19,,63.8
Italy,Serie A,2005,Oreste Granillo,Reggina Calcio,26343,245492,12921,19,,49.1
Italy,Serie A,2005,Ettore Giardiniero,US Lecce,31559,237351,12492,19,,39.6
Italy,Serie A,2005,Armando Picchi,AS Livorno,19238,237307,12490,19,,64.9
Italy,Serie A,2005,Cino e Lillo Del Duca,Ascoli Calcio 1898,20550,217497,12794,17,,62.3
Italy,Serie A,2005,Unipol Domus,Cagliari Calcio,16416,208900,10995,19,,67.0
Italy,Serie A,2005,Artemio Franchi,AC Siena,15373,172172,9062,19,1,59.0
Italy,Serie A,2005,Marcantonio Bentegodi,Chievo Verona,31045,163220,8591,19,,27.7
Italy,Serie A,2005,Carlo Castellani,Empoli FC ,19847,129794,6831,19,,34.4
Italy,Serie A,2005,Stadio Omobono Tenni,Treviso FBC 1993,9435,121814,6411,19,,68.0
Italy,Serie A,2006,Giuseppe Meazza,FC Internazionale,75923,938564,49398,19,,65.1
Italy,Serie A,2006,Giuseppe Meazza,AC Milan,75923,894163,47061,19,1,62.0
Italy,Serie A,2006,Olimpico di Roma,AS Roma,73261,764255,40224,19,,54.9
Italy,Serie A,2006,Olimpico di Roma,SS Lazio,73261,557308,29332,19,,40.0
Italy,Serie A,2006,Artemio Franchi,ACF Fiorentina,47282,544683,30260,18,,64.0
Italy,Serie A,2006,"Comunale Renzo Barbera ""La Favorita""",US Palermo,36365,452122,23796,19,,65.4
Italy,Serie A,2006,Stadio Olimpico Grande Torino,Torino FC,28177,390884,20573,19,,73.0
Italy,Serie A,2006,Luigi Ferraris,UC Sampdoria,36348,344899,18153,19,,49.9
Italy,Serie A,2006,Ennio Tardini,Parma FC,22352,277213,14590,19,,65.3
Italy,Serie A,2006,Dacia Arena,Udinese Calcio,25144,274954,14471,19,,57.6
Italy,Serie A,2006,Oreste Granillo,Reggina Calcio,26343,270157,14219,19,,54.0
Italy,Serie A,2006,San Filippo-Franco Scoglio,FC Messina Peloro,38722,233320,12962,18,1,33.5
Italy,Serie A,2006,Unipol Domus,Cagliari Calcio,16416,218100,11479,19,,69.9
Italy,Serie A,2006,Gewiss Stadium,Atalanta BC,22512,215861,11992,18,,53.3
Italy,Serie A,2006,Cibali - Angelo Massimino,Calcio Catania,20806,187679,17062,11,2,82.0
Italy,Serie A,2006,Armando Picchi,AS Livorno,19238,171050,9503,18,,49.4
Italy,Serie A,2006,Artemio Franchi,AC Siena,15373,160797,8463,19,,55.1
Italy,Serie A,2006,Cino e Lillo Del Duca,Ascoli Calcio 1898,20550,123681,6871,18,,33.4
Italy,Serie A,2006,Marcantonio Bentegodi,Chievo Verona,31045,116703,6484,18,,20.9
Italy,Serie A,2006,Carlo Castellani,Empoli FC ,19847,114639,6369,18,,32.1
Italy,Serie A,2007,Giuseppe Meazza,AC Milan,75923,1081409,56916,19,1,75.0
Italy,Serie A,2007,Giuseppe Meazza,FC Internazionale,75923,972590,51189,19,,67.4
Italy,Serie A,2007,Stadio Diego Armando Maradona,SSC Napoli,54726,798633,44369,18,1,81.1
Italy,Serie A,2007,Olimpico di Roma,AS Roma,73261,730833,38465,19,,52.5
Italy,Serie A,2007,Artemio Franchi,ACF Fiorentina,47282,604777,31830,19,,67.3
Italy,Serie A,2007,"Comunale Renzo Barbera ""La Favorita""",US Palermo,36365,485231,25538,19,,70.2
Italy,Serie A,2007,Luigi Ferraris,Genoa CFC,34901,475469,25025,19,,71.7
Italy,Serie A,2007,Luigi Ferraris,UC Sampdoria,36348,414849,21834,19,,60.1
Italy,Serie A,2007,Olimpico di Roma,SS Lazio,73261,405873,21362,19,,29.2
Italy,Serie A,2007,Allianz Stadium,Juventus FC,41507,400649,21087,19,2,50.8
Italy,Serie A,2007,Stadio Olimpico Grande Torino,Torino FC,28177,365779,19252,19,,68.3
Italy,Serie A,2007,Cibali - Angelo Massimino,Calcio Catania,20806,339938,17891,19,3,86.0
Italy,Serie A,2007,Dacia Arena,Udinese Calcio,25144,292133,15375,19,,61.2
Italy,Serie A,2007,Ennio Tardini,Parma FC,22352,287080,15109,19,,67.6
Italy,Serie A,2007,Unipol Domus,Cagliari Calcio,16416,264936,13944,19,1,84.9
Italy,Serie A,2007,Oreste Granillo,Reggina Calcio,26343,249666,13140,19,,49.9
Italy,Serie A,2007,Gewiss Stadium,Atalanta BC,22512,200571,11143,18,,49.5
Italy,Serie A,2007,Artemio Franchi,AC Siena,15373,199456,10498,19,3,68.3
Italy,Serie A,2007,Armando Picchi,AS Livorno,19238,191554,10082,19,,52.4
Italy,Serie A,2007,Carlo Castellani,Empoli FC ,19847,149965,7893,19,,39.8
Italy,Serie A,2008,Giuseppe Meazza,AC Milan,75923,1134898,59731,19,,78.7
Italy,Serie A,2008,Giuseppe Meazza,FC Internazionale,75923,1055368,55546,19,2,73.2
Italy,Serie A,2008,Stadio Diego Armando Maradona,SSC Napoli,54726,757562,39872,19,1,72.9
Italy,Serie A,2008,Olimpico di Roma,AS Roma,73261,747907,39364,19,,53.7
Italy,Serie A,2008,Olimpico di Roma,SS Lazio,73261,670548,35292,19,,48.2
Italy,Serie A,2008,Artemio Franchi,ACF Fiorentina,47282,592660,31193,19,,66.0
Italy,Serie A,2008,Luigi Ferraris,Genoa CFC,34901,505705,26616,19,,76.3
Italy,Serie A,2008,Luigi Ferraris,UC Sampdoria,36348,443603,23348,19,,64.2
Italy,Serie A,2008,"Comunale Renzo Barbera ""La Favorita""",US Palermo,36365,441337,23228,19,,63.9
Italy,Serie A,2008,Allianz Stadium,Juventus FC,41507,403326,22407,18,2,54.0
Italy,Serie A,2008,Stadio Renato Dall’Ara,Bologna FC 1909,36462,395024,20791,19,,57.0
Italy,Serie A,2008,Cibali - Angelo Massimino,Calcio Catania,20806,350599,18453,19,1,88.7
Italy,Serie A,2008,Stadio Olimpico Grande Torino,Torino FC,28177,335120,17638,19,,62.6
Italy,Serie A,2008,Dacia Arena,Udinese Calcio,25144,314944,16576,19,,65.9
Italy,Serie A,2008,Marcantonio Bentegodi,Chievo Verona,31045,253734,13354,19,,43.0
Italy,Serie A,2008,Unipol Domus,Cagliari Calcio,16416,253650,13350,19,,81.3
Italy,Serie A,2008,Gewiss Stadium,Atalanta BC,22512,234534,12344,19,,54.8
Italy,Serie A,2008,Ettore Giardiniero,US Lecce,31559,231050,12161,19,,38.5
Italy,Serie A,2008,Oreste Granillo,Reggina Calcio,26343,229344,12071,19,,45.8
Italy,Serie A,2008,Artemio Franchi,AC Siena,15373,208513,10974,19,3,71.4
Italy,Serie A,2009,Giuseppe Meazza,FC Internazionale,75923,1046412,55074,19,,72.5
Italy,Serie A,2009,Stadio Diego Armando Maradona,SSC Napoli,54726,870428,45812,19,,83.7
Italy,Serie A,2009,Giuseppe Meazza,AC Milan,75923,816780,42988,19,1,56.6
Italy,Serie A,2009,Olimpico di Roma,AS Roma,73261,777276,40909,19,,55.8
Italy,Serie A,2009,Olimpico di Roma,SS Lazio,73261,694465,36551,19,1,49.9
Italy,Serie A,2009,Artemio Franchi,ACF Fiorentina,47282,521196,27431,19,,58.0
Italy,Serie A,2009,San Nicola,AS Bari,58270,482463,25393,19,,43.6
Italy,Serie A,2009,Luigi Ferraris,Genoa CFC,34901,481647,26758,18,,76.7
Italy,Serie A,2009,Luigi Ferraris,UC Sampdoria,36348,479550,25239,19,1,69.4
Italy,Serie A,2009,"Comunale Renzo Barbera ""La Favorita""",US Palermo,36365,477623,25138,19,,69.1
Italy,Serie A,2009,Allianz Stadium,Juventus FC,41507,443439,23339,19,,56.2
Italy,Serie A,2009,Stadio Renato Dall’Ara,Bologna FC 1909,36462,382744,20144,19,,55.3
Italy,Serie A,2009,Ennio Tardini,Parma FC,22352,324085,17057,19,,76.3
Italy,Serie A,2009,Dacia Arena,Udinese Calcio,25144,323528,17028,19,,67.7
Italy,Serie A,2009,Cibali - Angelo Massimino,Calcio Catania,20806,291504,15342,19,,73.7
Italy,Serie A,2009,Unipol Domus,Cagliari Calcio,16416,247150,13008,19,1,79.2
Italy,Serie A,2009,Gewiss Stadium,Atalanta BC,22512,246799,12989,19,,57.7
Italy,Serie A,2009,Marcantonio Bentegodi,Chievo Verona,31045,226430,11917,19,,38.4
Italy,Serie A,2009,Artemio Franchi,AC Siena,15373,210351,11071,19,3,72.0
Italy,Serie A,2009,Armando Picchi,AS Livorno,19238,202700,10668,19,,55.5
Italy,Serie A,2010,Giuseppe Meazza,FC Internazionale,75923,1124020,59159,19,2,77.9
Italy,Serie A,2010,Giuseppe Meazza,AC Milan,75923,1024521,53922,19,2,71.0
Italy,Serie A,2010,Stadio Diego Armando Maradona,SSC Napoli,54726,866549,45608,19,3,83.3
Italy,Serie A,2010,Olimpico di Roma,AS Roma,73261,658329,34649,19,,47.3
Italy,Serie A,2010,Olimpico di Roma,SS Lazio,73261,553316,29122,19,,39.8
Italy,Serie A,2010,"Comunale Renzo Barbera ""La Favorita""",US Palermo,36365,472232,24854,19,,68.4
Italy,Serie A,2010,Artemio Franchi,ACF Fiorentina,47282,448548,23608,19,,49.9
Italy,Serie A,2010,Luigi Ferraris,Genoa CFC,34901,445842,23465,19,,67.2
